"site","coreID","core_measurement","Year","species_code","genus","species","treeID","canopy_position","tree_status","dbh","agb","agb_inc","BAI","Date","CO2","residuals","wet","pet"
"NewMexico","NewMexico.lts332b",0.28,1974,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",43.237,0.4402867,0.001598806,4.275624,"15/06/1974",329.7425,-3.6321011426721,-4.69365564097926,3.44858190411137
"NewMexico","NewMexico.lts332b",0.66,1975,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",43.367,0.4435966,0.003309885,8.842421,"15/06/1975",331.166363636364,0.947301310527081,-3.82574966097328,2.78411546169034
"NewMexico","NewMexico.lts332b",0.81,1976,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",43.53,0.4477671,0.004170563,11.12455,"15/06/1976",332.055,3.2297935121262,-4.07385206325044,2.91965507906989
"NewMexico","NewMexico.lts332b",0.28,1977,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",43.6,0.4495651,0.001798029,4.790222,"15/06/1977",333.8375,-3.12637153703021,-3.71095166089514,3.05518850949188
"NewMexico","NewMexico.lts332b",0.52,1978,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",43.704,0.4522443,0.00267911,7.131114,"15/06/1978",335.415,-0.838148364707152,-3.66604565884636,3.05738873373692
"NewMexico","NewMexico.lts332b",0.71,1979,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",43.839,0.4557358,0.003491506,9.282075,"15/06/1979",336.85,1.22269959914794,-2.67813984081763,2.89292229131511
"NewMexico","NewMexico.lts332b",0.48,1980,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",43.932,0.4581501,0.002414336,6.410972,"15/06/1980",338.768333333333,-1.77997856971193,-4.06024216283253,3.3951285435714
"NewMexico","NewMexico.lts332b",0.53,1981,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",44.044,0.4610675,0.00291741,7.738773,"15/06/1981",340.109166666667,-0.626215244124969,-3.89334165684451,2.99732899033988
"NewMexico","NewMexico.lts332b",0.33,1982,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",44.133,0.4633935,0.002325948,6.163611,"15/06/1982",341.444166666667,-2.41561628123266,-4.04743579863658,2.89952915100589
"NewMexico","NewMexico.lts332b",0.52,1983,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",44.242,0.4662513,0.002857858,7.565642,"15/06/1983",343.063333333333,-1.26245488319037,-3.5045298302357,2.83506261321592
"NewMexico","NewMexico.lts332b",0.59,1984,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",44.364,0.4694621,0.003210744,8.490101,"15/06/1984",344.679166666667,-0.612769112024711,-3.7776321368192,3.10393543677075
"NewMexico","NewMexico.lts332b",1.04,1985,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",44.579,0.4751513,0.00568921,15.01897,"15/06/1985",346.113333333333,5.62695642739707,-2.63873180660829,2.9061356928037
"NewMexico","NewMexico.lts332b",0.89,1986,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",44.776,0.4803988,0.005247523,13.82531,"15/06/1986",347.4125,4.14359330167356,-3.28182572029411,2.67500280623801
"NewMexico","NewMexico.lts332b",0.72,1987,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",44.924,0.4843629,0.00396406,10.42663,"15/06/1987",349.209166666667,0.470056152481622,-2.50191996581324,2.91053614129084
"NewMexico","NewMexico.lts332b",1.34,1988,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",45.162,0.4907766,0.006413742,16.8393,"15/06/1988",351.5525,6.63891644045287,-2.42902222071723,2.87940909200164
"NewMexico","NewMexico.lts332b",0.37,1989,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",45.235,0.4927535,0.001976894,5.182828,"15/06/1989",353.125833333333,-5.21419437876713,-4.48912174822778,3.2482761100681
"NewMexico","NewMexico.lts332b",0.5,1990,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",45.327,0.4952514,0.002497876,6.543705,"15/06/1990",354.393333333333,-3.98764094812062,-3.40221583935538,3.18380957227709
"NewMexico","NewMexico.lts332b",1.27,1991,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",45.572,0.5019384,0.006686988,17.49102,"15/06/1991",355.601666666667,6.90095206847418,-3.32230979263341,3.0193431298534
"NewMexico","NewMexico.lts332b",0.71,1992,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",45.727,0.5061952,0.004256818,11.11444,"15/06/1992",356.4475,0.551872166354633,-3.12741235444455,2.82154925495131
"NewMexico","NewMexico.lts332b",0.55,1993,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",45.826,0.5089247,0.002729513,7.11865,"15/06/1993",357.11,-3.32293196378364,-3.34951182265501,3.29041617764986
"NewMexico","NewMexico.lts332b",0.82,1994,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",45.99,0.5134645,0.004539849,11.82639,"15/06/1994",358.831666666667,1.60265253090933,-3.40560586664652,3.55928313213746
"NewMexico","NewMexico.lts332b",0.79,1995,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",46.147,0.5178319,0.004367352,11.36118,"15/06/1995",360.810833333333,1.45128272475801,-3.6756999926158,2.99481675329163
"NewMexico","NewMexico.lts332b",0.1,1996,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",46.185,0.5188921,0.001060191,2.755661,"15/06/1996",362.618333333333,-6.74963248957872,-5.1278022352666,3.49702300554571
"NewMexico","NewMexico.lts332b",0.78,1997,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",46.343,0.5233133,0.00442121,11.48207,"15/06/1997",363.735,2.46263213734668,-2.81990193459389,2.86588986466561
"NewMexico","NewMexico.lts332b",0.5,1998,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",46.442,0.5260942,0.002780961,7.214444,"15/06/1998",366.705,-1.25136569033025,-4.25599581870363,3.20142342224124
"NewMexico","NewMexico.lts332b",0.8,1999,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",46.602,0.5306061,0.004511902,11.69225,"15/06/1999",368.3725,3.83091655910962,-3.14708988874992,2.77029024957185
"NewMexico","NewMexico.lts332b",0.12,2000,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",46.633,0.5314828,0.0008766675,2.270025,"15/06/2000",369.565833333333,-4.95564480684919,-4.89719230007665,3.10582983515897
"NewMexico","NewMexico.lts332b",0.5,2001,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",46.713,0.5337489,0.002266094,5.865102,"15/06/2001",371.1325,-0.715252192947677,-3.17929193729996,3.40803009119022
"NewMexico","NewMexico.lts332b",0,2002,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",46.713,0.5337489,0,0,"15/06/2002",373.278333333333,-5.9478253268903,-5.39938593789085,3.21023034722142
"NewMexico","NewMexico.lts332b",0.41,2003,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",46.79,0.5359351,0.002186185,5.654656,"15/06/2003",375.809166666667,0.304262746155627,-4.92847990603649,3.04576390479677
"NewMexico","NewMexico.lts332b",0.28,2004,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",46.844,0.5374712,0.001536133,3.971158,"15/06/2004",377.553333333333,-0.838042111189213,-4.14258229200443,2.94797009347207
"NewMexico","NewMexico.lts332b",0.56,2005,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",46.938,0.5401511,0.002679835,6.923684,"15/06/2005",379.788333333333,2.58045545297047,-2.83468196729788,3.01683723869382
"NewMexico","NewMexico.lts332b",0.18,2006,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",46.977,0.5412651,0.001114017,2.876666,"15/06/2006",381.895833333333,-1.09174538174599,-5.12677600048465,3.28570387528924
"NewMexico","NewMexico.lts332b",0.53,2007,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.073,0.5440127,0.002747614,7.091203,"15/06/2007",383.800833333333,3.3943108142468,-3.48986998979099,2.92123746465359
"NewMexico","NewMexico.lts332b",0.35,2008,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.13,0.5456477,0.00163504,4.217251,"15/06/2008",385.546666666667,0.680770931330691,-3.88597241671678,3.09011038357373
"NewMexico","NewMexico.lts332b",0.63,2009,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.247,0.5490124,0.003364635,8.672452,"15/06/2009",387.429166666667,5.18211848573594,-4.51107200089212,3.02564400472718
"NewMexico","NewMexico.lts332b",0.48,2010,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.33,0.5514062,0.002393802,6.16529,"15/06/2010",389.9,2.60839198477709,-3.78416602832196,3.02784438791472
"NewMexico","NewMexico.lts332b",0.05,2011,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.339,0.5516661,0.000259914,0.6691757,"15/06/2011",391.6475,-3.06093544128088,-6.2952599956655,3.46337785012243
"NewMexico","NewMexico.lts332b",0.18,2012,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.376,0.5527353,0.001069244,2.752393,"15/06/2012",393.856666666667,-1.24748415691103,-4.72936241017105,3.46558394343013
"NewMexico","NewMexico.lts332b",0,2013,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.376,0.5527353,0,0,"15/06/2013",396.52,-4.35280206953914,-5.45946204916531,3.06778407230449
"NewMexico","NewMexico.lts332b",0.36,2014,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.449,0.5548483,0.002112935,5.436703,"15/06/2014",398.643333333333,0.663533252585351,-4.38655606084655,2.9699843919137
"NewMexico","NewMexico.lts332b",0.68,2015,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.586,0.5588256,0.003977344,10.22572,"15/06/2015",400.835,4.98158883885389,-2.21565013022385,2.70551820380196
"NewMexico","NewMexico.lts332b",0.4,2016,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.66,0.5609804,0.002154838,5.535646,"15/06/2016",404.245,-0.213426516652241,-4.20675256188905,3.24105759865383
"NewMexico","NewMexico.lts332b",0.48,2017,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.768,0.5641335,0.003153064,8.094489,"15/06/2017",406.544166666667,1.82136438751487,-3.02385205830476,3.14325791826303
"NewMexico","NewMexico.lts332b",0.09,2018,"PIPO","Pinus","ponderosa","NewMexico.lts332",NA,"alive",47.8,0.5650696,0.0009361006,2.401886,"15/06/2018",408.525,-4.4028896612627,-5.94394602748532,3.37879141225985
"NewMexico","NewMexico.lts333a",2.02,1903,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",21.57051,0.07811761,0.00343168,13.23922,"15/06/1903",296.652,3.75632751489362,-3.25772881214896,2.79225747799257
"NewMexico","NewMexico.lts333a",0.44,1904,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",21.64336,0.07876243,0.0006448135,2.472744,"15/06/1904",297.0012,-7.64536157353109,-4.86183115366855,2.86113033334853
"NewMexico","NewMexico.lts333a",1.96,1905,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",21.99272,0.08190202,0.003139593,11.97313,"15/06/1905",297.4366,1.22861758808565,-3.08693078375314,3.02999722427112
"NewMexico","NewMexico.lts333a",2.36,1906,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",22.36395,0.08532565,0.003423624,12.93272,"15/06/1906",297.8837,1.58393817736618,-3.24102491470366,3.03219744852703
"NewMexico","NewMexico.lts333a",2.76,1907,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",22.87005,0.09014086,0.00481521,17.97998,"15/06/1907",298.3233,6.06628139261897,-2.72411895839222,2.70106449839533
"NewMexico","NewMexico.lts333a",2.2,1908,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",23.30233,0.09439064,0.004249785,15.6761,"15/06/1908",298.7272,3.25608304114842,-3.22322124134765,2.90327071887374
"NewMexico","NewMexico.lts333a",1.74,1909,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",23.57976,0.09718519,0.002794553,10.21532,"15/06/1909",299.0624,-2.63286537012205,-3.69132085798776,3.23880411751725
"NewMexico","NewMexico.lts333a",0.86,1910,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",23.75848,0.09901336,0.001828168,6.644652,"15/06/1910",299.3141,-6.53525232680323,-4.20041485303496,3.54100437356227
"NewMexico","NewMexico.lts333a",1.64,1911,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",24.04294,0.1019686,0.002955193,10.67967,"15/06/1911",299.5416,-2.71980812749447,-3.16250889290287,3.00987129627394
"NewMexico","NewMexico.lts333a",1.58,1912,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",24.32143,0.1049157,0.002947167,10.57827,"15/06/1912",299.82,-2.91665569918755,-3.22961136134068,2.87874418341896
"NewMexico","NewMexico.lts333a",2,1913,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",24.62377,0.1081762,0.003260492,11.62263,"15/06/1913",300.1743,-1.83619170919882,-4.11771078008472,3.14761097897401
"NewMexico","NewMexico.lts333a",2.53,1914,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",25.09895,0.1134287,0.005252526,18.55651,"15/06/1914",300.5865,5.26766189033602,-2.95080501449408,2.58314460014141
"NewMexico","NewMexico.lts333a",1.96,1915,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",25.4283,0.1171617,0.003732957,13.07029,"15/06/1915",301.0586,0.0822431906282546,-3.21789897805644,2.81867809415221
"NewMexico","NewMexico.lts333a",2.26,1916,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",25.79057,0.121355,0.004193306,14.57275,"15/06/1916",301.5742,2.00797422718309,-3.42200139927414,3.42088456894357
"NewMexico","NewMexico.lts333a",1.4,1917,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",26.02911,0.1241663,0.002811335,9.708449,"15/06/1917",302.1061,-2.32393382305603,-4.71410095127926,3.02308469783181
"NewMexico","NewMexico.lts333a",1.58,1918,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",26.29659,0.1273663,0.003199917,10.99263,"15/06/1918",302.6124,-0.415993024570499,-3.82119500185125,3.29195165233237
"NewMexico","NewMexico.lts333a",2.06,1919,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",26.67592,0.1319905,0.004624267,15.78169,"15/06/1919",303.0476,5.06683383112624,-2.2302890207082,2.76081841609801
"NewMexico","NewMexico.lts333a",1.89,1920,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",27.0083,0.136126,0.004135458,14.01439,"15/06/1920",303.3881,4.03932009625247,-3.09539130028471,3.09635800169849
"NewMexico","NewMexico.lts333a",1.56,1921,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",27.30379,0.1398681,0.003742101,12.6046,"15/06/1921",303.6591,3.38981895397887,-2.81449096360865,2.63189152749809
"NewMexico","NewMexico.lts333a",0.64,1922,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",27.43358,0.1415313,0.00166325,5.579786,"15/06/1922",303.8949,-2.88008612775989,-4.55058500140033,3.06742514866505
"NewMexico","NewMexico.lts333a",0.69,1923,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",27.57536,0.1433618,0.001830496,6.125209,"15/06/1923",304.1296,-1.6102130891457,-3.60067903179325,3.10295867446449
"NewMexico","NewMexico.lts333a",0.83,1924,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",27.74008,0.1455067,0.002144825,7.156576,"15/06/1924",304.3854,0.091986920392487,-3.74378151113458,3.23849829185378
"NewMexico","NewMexico.lts333a",0.38,1925,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",27.82196,0.1465799,0.001073243,3.572921,"15/06/1925",304.6646,-2.89467866277549,-3.90688103709679,3.20736537351036
"NewMexico","NewMexico.lts333a",0.56,1926,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",27.95078,0.1482781,0.001698237,5.64267,"15/06/1926",304.992,-0.318222487819411,-3.24597507497225,2.74289874036378
"NewMexico","NewMexico.lts333a",0.38,1927,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",28.03365,0.149377,0.001098844,3.644052,"15/06/1927",305.3711,-1.91240403175426,-3.61706917768685,3.14509890104032
"NewMexico","NewMexico.lts333a",0.26,1928,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",28.08557,0.1500678,0.0006908382,2.288201,"15/06/1928",305.7965,-2.9731887502687,-4.24117149033218,2.94730534404155
"NewMexico","NewMexico.lts333a",0.77,1929,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",28.22432,0.1519236,0.001855802,6.136235,"15/06/1929",306.2273,1.05852857340254,-3.09827115906267,2.91617210780622
"NewMexico","NewMexico.lts333a",0.74,1930,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",28.35107,0.1536311,0.001707483,5.632393,"15/06/1930",306.6139,0.630011752397985,-3.56036512727249,2.91837233206066
"NewMexico","NewMexico.lts333a",0.71,1931,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",28.47384,0.1552958,0.00166472,5.479152,"15/06/1931",306.9661,0.451511197220733,-3.30145916317952,3.02057246094752
"NewMexico","NewMexico.lts333a",0.96,1932,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",28.65153,0.1577244,0.002428582,7.972093,"15/06/1932",307.3024,2.8306196285913,-3.15856158139099,3.02277887215904
"NewMexico","NewMexico.lts333a",0.7,1933,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",28.7783,0.159471,0.00174657,5.718047,"15/06/1933",307.6412,0.389715836519384,-4.07866116018179,2.79164582665798
"NewMexico","NewMexico.lts333a",0.3,1934,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",28.8342,0.1602448,0.0007738591,2.529492,"15/06/1934",307.9971,-3.04049409566208,-4.28475514597635,3.42717941603428
"NewMexico","NewMexico.lts333a",0.87,1935,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",29.00692,0.16265,0.002405174,7.846174,"15/06/1935",308.3682,1.99968032162222,-3.28184922378476,2.66271275109727
"NewMexico","NewMexico.lts333a",0.6,1936,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",29.12272,0.1642747,0.001624713,5.287013,"15/06/1936",308.7454,-0.850201970463083,-4.3859515494277,3.19825246385232
"NewMexico","NewMexico.lts333a",0.75,1937,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",29.26347,0.1662626,0.001987843,6.454509,"15/06/1937",309.1504,0.0326644517034147,-3.77805119062078,2.93378595786067
"NewMexico","NewMexico.lts333a",0.4,1938,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",29.35334,0.1675393,0.001276713,4.137358,"15/06/1938",309.6082,-2.544035086913,-4.53414522403492,2.9359861821138
"NewMexico","NewMexico.lts333a",0.4,1939,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",29.46321,0.1691081,0.001568807,5.075344,"15/06/1939",310.0768,-1.8237324039419,-4.45523923120691,3.33818650173418
"NewMexico","NewMexico.lts333a",0.51,1940,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",29.58405,0.1708436,0.001735497,5.603715,"15/06/1940",310.4871,-1.45735347753335,-3.62234165167597,3.1737259283862
"NewMexico","NewMexico.lts333a",0.74,1941,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",29.7728,0.173576,0.002732375,8.799666,"15/06/1941",310.7975,1.64258231858914,-1.78844124607522,2.54259294646201
"NewMexico","NewMexico.lts333a",0.85,1942,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",29.95153,0.176187,0.002611087,8.383384,"15/06/1942",310.9933,1.20262112796061,-4.17153527751943,3.21145983738106
"NewMexico","NewMexico.lts333a",1,1943,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",30.1382,0.1789393,0.002752234,8.809914,"15/06/1943",311.0459,1.680065479301,-4.05562934375828,3.14699345854487
"NewMexico","NewMexico.lts333a",1.63,1944,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",30.40567,0.1829273,0.003988077,12.71834,"15/06/1944",310.989,5.7121947959624,-3.41873174414117,3.01586618674032
"NewMexico","NewMexico.lts333a",0.9,1945,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",30.57237,0.1854397,0.00251237,7.983877,"15/06/1945",310.8733,1.16860405908194,-4.21283131178098,3.1847332366045
"NewMexico","NewMexico.lts333a",0.68,1946,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",30.69215,0.1872575,0.001817826,5.763347,"15/06/1946",310.8083,-0.802884423028698,-4.66492520584231,3.25360006394448
"NewMexico","NewMexico.lts333a",0.58,1947,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",30.80596,0.1889947,0.001737116,5.497097,"15/06/1947",310.8038,-0.773705683367027,-4.27501942604873,3.2224669866517
"NewMexico","NewMexico.lts333a",0.94,1948,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",30.94765,0.1911708,0.002176135,6.87226,"15/06/1948",310.8721,0.929432388436645,-3.08112165424559,3.09133987379209
"NewMexico","NewMexico.lts333a",0.81,1949,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",31.09039,0.193378,0.00220725,6.954708,"15/06/1949",311.0242,1.35731035472385,-3.10922135630882,2.69354016162139
"NewMexico","NewMexico.lts333a",0.34,1950,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",31.14228,0.1941842,0.00080617,2.536192,"15/06/1950",311.2407,-2.71381459710665,-5.09331535094128,3.02907371920555
"NewMexico","NewMexico.lts333a",0.31,1951,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",31.18518,0.1948522,0.0006680111,2.099968,"15/06/1951",311.4847,-2.8157407936533,-4.45040939515617,3.29794051475541
"NewMexico","NewMexico.lts333a",0.64,1952,"PIPO","Pinus","ponderosa","NewMexico.lts333",NA,"alive",31.29197,0.1965211,0.001668899,5.240161,"15/06/1952",311.7859,0.631832537695742,-3.1445117778123,3.10014679880662
